bad_customer,credit_balance_percent,age,num_of_group1_pastdue,debt_ratio,income,num_of_loans,num_of_times_late_90days,num_of_estate_loans,num_of_group2_pastdue,num_of_dependents
0,0.400194283,35,0,0.614918132,3297.0,5,0,1,0,1.0
0,0.381736637,31,0,0.313790806,1500.0,5,0,0,0,0.0
0,0.9999999,61,0,0.0,3659.0,0,0,0,1,2.0
0,0.851527188,54,0,0.29772665,3650.0,17,0,0,1,0.0
0,0.327229063,64,0,0.306432638,21250.0,20,0,2,0,0.0
0,0.143784429,63,1,125.0,,3,0,0,0,
0,0.065806437,59,0,2762.0,,9,0,1,0,0.0
0,0.634058392,41,0,0.054018006,2998.0,2,0,0,0,0.0
0,0.102817412,48,0,0.028996375,8000.0,6,0,0,0,1.0
0,0.019021769,74,0,0.223350254,6500.0,14,0,1,0,1.0
0,0.209953463,52,0,0.304677623,8700.0,12,0,2,0,0.0
0,0.533608578,43,0,0.547605697,8916.0,9,0,2,0,3.0
0,0.217302293,54,0,0.516276937,4361.0,12,0,2,0,0.0
0,0.035811671,26,1,55.0,,9,0,0,0,0.0
1,0.879388428,31,0,1.16073645,4833.0,15,0,2,0,2.0
0,0.170665445,38,1,0.155162469,5200.0,10,0,0,0,0.0
0,0.427451083,54,0,1.180372558,2200.0,16,0,4,0,0.0
1,0.973903387,29,3,0.16947001,3150.0,4,0,0,0,0.0
0,0.007151082,73,0,0.000234357,12800.0,2,1,0,1,1.0
0,0.02924413,71,0,0.345869997,7045.0,18,0,2,0,1.0
1,1.731397459,35,0,59.0,,2,0,0,3,3.0
0,0.096028964,46,0,0.23482809,13000.0,9,0,1,0,2.0
0,0.0,55,0,0.122550766,2806.0,2,0,0,0,3.0
0,0.0,82,0,0.044147054,6500.0,10,0,0,0,0.0
0,0.029469465,64,0,1.580698835,600.0,12,0,0,0,0.0
0,0.104142334,50,0,0.093040428,16250.0,12,0,0,0,3.0
0,0.25205005,51,0,0.418215127,7641.0,13,0,1,0,2.0
0,0.0,41,0,0.313424877,7500.0,10,0,1,0,2.0
1,0.01300294,56,0,10571.0,,15,0,3,0,0.0
0,0.9999999,60,0,0.0,1100.0,0,0,0,0,0.0
0,0.986800754,33,0,0.289002075,5300.0,9,0,0,0,0.0
0,0.003504816,58,0,1.507713404,2916.0,20,0,1,0,1.0
0,0.726102985,32,0,0.207925482,6333.0,10,1,0,0,1.0
0,0.445730562,47,1,0.215268792,8500.0,7,0,1,0,3.0
0,0.989650259,40,1,0.485585736,6000.0,9,0,0,0,0.0
0,0.064753257,86,0,0.00679864,5000.0,5,0,0,0,0.0
0,0.192056115,70,0,1316.0,,13,0,1,0,0.0
0,0.2423311,60,0,0.777659291,3750.0,13,0,1,0,0.0
0,0.012076183,55,0,0.230589803,3000.0,8,0,1,0,0.0
0,0.057339383,68,0,0.015724947,3751.0,6,0,0,0,0.0
0,0.025780444,67,0,11.5,1.0,5,0,0,0,0.0
1,0.479724325,32,1,0.151832461,4583.0,6,0,0,0,1.0
0,0.425127674,46,1,0.814601636,3300.0,9,0,1,0,1.0
1,0.456203962,53,0,0.56323946,6000.0,7,0,1,0,3.0
0,0.041990669,41,0,0.079230192,4000.0,2,0,0,0,2.0
1,0.980245508,40,1,0.509889155,4600.0,7,0,1,0,3.0
0,0.785186935,64,2,0.259290118,6000.0,12,0,2,0,2.0
1,0.223555071,37,1,0.060750333,5250.0,6,0,0,0,0.0
0,0.896555172,59,0,0.406422581,14666.0,9,0,2,0,1.0
0,0.9999999,90,0,303.0,,0,0,0,0,0.0
0,0.010882033,69,0,0.002096876,4768.0,4,0,0,0,0.0
0,0.442213945,47,0,0.078516859,25000.0,5,0,1,0,0.0
0,0.115144036,48,0,0.457506071,7000.0,9,0,2,0,0.0
0,0.62359128,50,0,0.428679018,19916.0,8,0,1,0,3.0
0,0.065901133,61,0,0.092483485,5600.0,14,0,0,0,0.0
0,0.314446615,36,0,0.61181499,6550.0,6,0,1,0,2.0
0,0.601609658,37,0,0.29054975,4401.0,6,0,0,0,0.0
0,0.00287977,74,0,70.0,,8,0,0,0,0.0
0,0.014095505,40,0,2962.0,,19,0,1,0,0.0
0,0.9999999,43,0,0.019137389,3500.0,2,3,0,0,3.0
0,0.043331728,82,0,83.0,,3,0,0,0,0.0
0,0.038592282,40,0,0.043863487,9141.0,2,0,0,0,0.0
0,0.003585871,72,0,0.010643524,6106.0,10,0,0,0,0.0
0,0.481407412,43,0,0.450141828,4582.0,4,0,2,0,0.0
0,0.540116299,66,0,0.496417264,6000.0,8,0,3,0,0.0
0,0.031311502,76,0,0.017096882,2982.0,11,0,0,0,0.0
0,0.255179004,60,0,0.213784301,4700.0,7,0,2,0,2.0
0,0.9999999,22,0,0.0,,1,0,0,0,0.0
0,0.0,42,0,0.511785942,9417.0,6,0,2,0,3.0
0,0.162251967,65,0,0.239595051,8000.0,9,0,1,0,0.0
0,0.760098477,48,0,0.412979001,8428.0,9,0,1,0,1.0
0,0.124904105,39,0,0.172877659,5500.0,17,0,0,0,0.0
0,0.044598726,27,0,0.222586461,6100.0,13,0,2,0,0.0
0,0.0619969,71,0,0.006259516,5910.0,2,0,0,0,0.0
0,0.32526561,28,0,0.142267541,4118.0,4,0,0,0,2.0
0,0.991715469,38,0,0.344751866,2276.0,8,0,0,0,0.0
0,0.0,50,0,0.377848757,11583.0,5,0,2,0,2.0
0,0.357666359,48,1,0.465629774,7200.0,15,0,3,0,1.0
0,0.003549876,70,0,3872.0,,9,0,2,0,0.0
0,0.229011077,43,1,0.622441778,1416.0,7,0,1,1,2.0
0,0.867274336,41,2,0.950623202,2085.0,6,0,1,0,4.0
0,0.078370412,54,1,0.222826845,14333.0,11,0,2,0,2.0
0,0.170330025,37,0,0.172934024,4440.0,8,0,0,0,2.0
0,0.190373767,77,0,871.0,,6,0,1,0,0.0
0,0.081027414,47,0,0.148648649,5105.0,18,0,0,0,1.0
0,0.9999999,57,0,0.095936043,1500.0,3,1,0,0,2.0
0,0.057657057,84,0,0.002499375,4000.0,4,0,0,0,0.0
0,0.059905584,62,0,0.362216395,8770.0,14,0,3,0,2.0
0,0.570790073,51,0,0.448246069,11573.0,17,0,2,0,2.0
1,0.798150231,50,4,0.489397699,8865.0,12,0,2,0,3.0
1,0.331968384,56,2,0.244338498,7550.0,9,1,1,0,2.0
0,0.348910073,67,0,0.247722728,4500.0,5,0,1,0,0.0
0,0.00096773,81,0,70.0,,2,0,0,0,
0,0.106906747,62,0,1518.0,0.0,5,0,2,0,0.0
0,0.108223547,72,0,0.090726481,2986.0,11,0,0,0,1.0
0,0.022720402,53,0,1240.0,,6,0,1,0,
0,0.003116843,46,2,0.418681913,12942.0,14,0,3,0,2.0
0,0.064878702,45,0,1.151848152,1000.0,6,0,1,0,4.0
0,0.202548511,63,0,0.437347767,11084.0,17,0,3,0,1.0
0,0.071442351,56,3,3032.0,,12,1,2,3,0.0
0,0.9999999,45,0,2112.0,,2,0,1,0,0.0
0,0.014371875,89,0,0.004808909,3950.0,6,0,0,0,0.0
1,0.825182383,37,0,0.140209659,5341.0,6,0,0,0,1.0
0,0.329534093,36,0,0.109837377,3750.0,7,0,0,0,0.0
0,0.077134986,23,0,0.086765294,2500.0,4,0,0,0,0.0
0,0.070352569,61,0,0.219756049,5000.0,11,0,1,0,0.0
0,0.110339705,62,0,0.212638376,2167.0,4,0,0,0,0.0
0,0.000771118,60,0,1828.0,,14,0,2,0,0.0
0,0.0086869,54,0,0.343423642,6606.0,9,0,1,0,0.0
0,0.013999482,52,0,0.259175607,3541.0,8,0,1,0,1.0
0,0.062874996,52,0,0.122434481,12667.0,8,0,1,0,2.0
0,0.49635442,49,0,0.357512953,3666.0,6,0,1,0,1.0
0,0.336637537,61,0,0.044414536,5200.0,4,0,0,0,1.0
0,0.9999999,44,0,0.340709353,6371.0,12,1,1,0,2.0
0,0.054165162,43,0,0.309338132,5000.0,10,0,2,0,0.0
0,0.301059217,63,0,0.296527159,8983.0,10,0,2,0,1.0
1,0.550824809,46,2,0.352962895,5416.0,10,0,2,0,5.0
0,0.451483876,47,0,0.279392162,3750.0,7,0,1,0,2.0
0,0.044638872,49,0,0.11084975,3400.0,7,0,0,0,0.0
0,1.059988002,66,2,0.458204334,1614.0,9,0,0,0,0.0
0,0.562841258,49,0,2734.0,,13,0,1,0,0.0
0,0.006093252,70,0,0.00311975,4166.0,9,0,0,0,0.0
0,0.052600346,62,0,3653.0,,12,0,3,0,0.0
0,0.9999999,52,1,919.0,,1,0,1,0,0.0
0,0.309048009,59,1,0.278292062,8641.0,10,0,3,0,0.0
0,0.099019298,68,0,0.036472717,10500.0,21,0,0,0,0.0
0,0.020929283,52,1,256.0,,11,0,1,0,3.0
0,1.06902612,40,1,0.636060657,6000.0,8,0,3,0,4.0
0,0.074581728,28,0,0.415116977,3333.0,13,0,1,0,0.0
0,0.283669771,34,0,1.54469739,1800.0,5,0,2,0,0.0
0,0.089111957,47,0,1330.0,,5,0,2,0,2.0
0,0.476161063,67,0,0.848309452,14166.0,20,0,7,0,0.0
0,0.048632523,58,0,2793.0,,11,0,1,0,0.0
0,0.395917887,33,0,4209.0,,8,0,1,0,0.0
0,0.675327047,58,0,0.376808555,9537.0,7,0,2,0,0.0
0,0.080748869,37,0,0.200758332,5010.0,7,0,1,1,2.0
0,0.504269809,31,0,0.618074478,2201.0,7,0,1,0,0.0
0,0.054191266,54,0,0.188853916,5400.0,8,0,1,0,0.0
0,0.04687888,69,0,0.019902866,10500.0,12,0,0,0,0.0
0,0.000826656,66,0,0.235651294,6916.0,21,0,1,0,0.0
0,0.060703634,61,0,0.046006804,6172.0,18,0,0,0,1.0
0,0.035627442,51,0,0.282819117,9917.0,7,0,1,0,2.0
1,0.750188816,40,0,0.915360502,1913.0,7,0,1,0,3.0
0,0.357664234,54,0,126.0,,1,0,0,0,0.0
0,0.0426974,65,0,0.437640547,5780.0,17,0,1,0,0.0
0,0.348407937,46,0,0.138953682,3000.0,5,0,0,0,0.0
0,0.170108239,69,0,1295.0,,8,0,1,0,1.0
0,0.023199643,61,0,1.098828906,3500.0,16,0,3,0,1.0
0,0.9999999,60,0,0.140812461,4750.0,7,0,0,0,0.0
0,0.012774628,58,0,7559.0,,9,0,3,0,0.0
0,0.023698815,73,0,0.028248588,2300.0,4,0,1,0,0.0
0,0.035415191,39,0,0.16312592,26500.0,9,0,3,0,0.0
0,0.026009403,71,0,0.020769602,6210.0,11,0,0,0,0.0
0,0.0,52,0,0.452050152,2950.0,4,0,1,0,0.0
0,0.267046374,36,0,433.0,,6,0,0,0,0.0
0,0.07006516,57,0,0.392880949,7500.0,10,0,2,0,3.0
0,0.412072287,28,0,0.099128696,7000.0,7,0,0,0,0.0
0,0.008472308,78,0,0.964577657,1100.0,7,0,2,0,0.0
0,0.03079824,64,0,0.453559559,5716.0,9,0,2,0,1.0
0,0.544439056,51,1,0.471451402,6882.0,10,0,1,0,3.0
0,0.028001857,49,0,0.470317068,8893.0,20,0,5,0,2.0
0,0.9999999,29,1,0.096793174,3398.0,1,0,0,1,1.0
1,0.002649516,35,0,0.697808535,2600.0,8,0,1,0,0.0
0,0.084585244,59,0,0.445038911,6167.0,12,0,2,0,2.0
0,0.159587574,74,0,0.239378626,5342.0,17,0,0,0,0.0
0,0.00999981,78,0,0.135064935,3464.0,10,0,1,0,0.0
0,0.07293595,30,0,0.017074296,6500.0,3,0,0,0,0.0
0,0.050558062,61,0,0.715844014,11000.0,10,0,2,0,0.0
0,0.9999999,56,0,0.034321893,3000.0,1,0,0,0,0.0
0,0.998712219,42,1,1810.0,,8,0,1,0,0.0
1,0.867949444,62,1,0.456806283,4583.0,15,0,1,0,3.0
0,0.262421099,42,0,2131.0,,8,0,1,0,4.0
0,0.106315729,31,0,0.222395023,4500.0,7,0,0,0,0.0
0,0.180306423,38,0,3386.0,,6,0,1,0,0.0
1,0.992947741,30,1,1827.0,,6,1,0,0,0.0
0,0.007760808,74,0,4.0,,1,0,0,0,0.0
0,0.053585443,50,0,0.078713703,12500.0,9,0,1,0,0.0
0,0.0,53,0,2755.0,0.0,16,0,2,0,3.0
0,0.007599493,28,0,0.574485103,5000.0,5,0,2,0,2.0
0,0.438389943,40,0,6667.0,,15,0,2,0,0.0
0,0.0,56,0,0.258535379,8083.0,11,0,1,0,0.0
0,0.033046832,57,0,0.352095986,6750.0,12,0,1,0,0.0
1,0.043929906,78,0,32.0,,5,0,0,0,0.0
0,0.122639625,38,0,0.283603296,3518.0,8,0,1,0,2.0
0,0.225808897,52,0,3897.0,,14,0,1,0,0.0
0,0.010023571,72,0,0.594911937,2554.0,9,0,2,0,0.0
0,0.121096055,54,0,0.419228205,13500.0,15,0,2,0,1.0
0,0.240087996,50,0,0.477502884,7800.0,4,0,2,0,2.0
0,0.277960291,51,1,0.363982464,8667.0,5,0,2,0,1.0
0,0.05119872,53,0,0.224361996,14850.0,7,0,2,0,3.0
0,0.862242496,48,0,0.541230443,8500.0,18,0,2,0,0.0
0,0.206381305,29,0,0.296157451,3200.0,6,0,0,1,0.0
0,0.435770861,58,0,0.261207711,18000.0,8,0,1,0,2.0
0,0.984595256,47,2,0.313702503,14500.0,10,0,2,1,0.0
0,0.018419226,75,1,0.004491018,8683.0,10,0,0,0,1.0
0,0.574775792,41,0,1436.0,0.0,11,0,0,0,0.0
0,0.0,72,0,0.0,1525.0,4,0,0,0,0.0
0,0.154315063,33,0,0.520127541,2508.0,12,0,1,0,0.0
0,0.1111128,62,0,0.495544119,7966.0,28,0,1,0,0.0
0,0.025165259,73,0,1916.0,,25,0,1,0,0.0
0,0.229174873,54,0,0.249267368,5800.0,3,0,1,0,2.0
1,0.447640526,36,0,0.146638735,5250.0,8,0,0,0,0.0
0,0.009805508,66,0,2049.0,,8,0,2,0,0.0
1,0.680935812,47,0,0.982668977,7500.0,16,0,1,0,1.0
0,0.015429629,58,0,2324.0,,5,0,1,0,0.0
0,0.015261304,51,0,0.165205353,2166.0,6,0,0,0,0.0
0,0.43626883,66,1,0.181163767,5000.0,11,0,0,1,0.0
0,0.0,88,1,0.0,,5,0,0,0,
0,0.950644189,61,2,4784.0,,7,1,2,1,2.0
0,0.332921323,46,0,0.147876186,8851.0,6,0,0,0,1.0
0,0.9999999,72,0,0.129304599,4500.0,1,0,0,0,1.0
0,0.16392262,60,0,0.365287824,30000.0,9,0,1,0,0.0
0,0.027820932,65,0,46.0,,6,0,0,0,0.0
0,0.0,73,0,313.0,,12,0,1,0,
0,0.622740056,43,0,0.454658001,3230.0,5,0,0,0,0.0
0,0.093563548,41,0,0.016522423,5083.0,3,0,0,0,2.0
0,0.9999999,34,0,1.810841984,2600.0,7,0,2,0,0.0
0,0.032591676,57,0,0.080573215,28470.0,12,0,1,0,2.0
0,0.9999999,47,0,0.428734647,3500.0,3,0,1,0,0.0
0,0.377958965,54,0,0.50329704,6520.0,21,0,1,0,1.0
0,0.399925002,38,0,0.273696341,3470.0,6,0,0,0,1.0
0,0.040718276,64,0,829.0,,14,0,1,0,0.0
0,0.554229498,41,0,0.554776375,6416.0,7,0,3,0,1.0
0,0.212924192,29,1,0.477198697,3683.0,7,0,1,0,0.0
0,0.695543524,37,0,0.189685984,3916.0,5,0,0,0,3.0
0,0.275404472,27,0,0.170538077,3400.0,5,0,0,0,0.0
0,0.09286149,50,0,0.162761637,3200.0,5,0,0,0,0.0
0,0.149355112,54,1,4061.0,,23,0,2,0,0.0
0,0.006461065,68,0,0.244133799,4005.0,9,0,1,0,0.0
1,0.84180791,43,3,0.442315702,2400.0,5,0,0,0,0.0
0,0.9999999,34,0,0.116333725,850.0,2,0,0,0,0.0
0,0.006496604,70,0,1619.0,,9,0,1,0,0.0
0,0.097072573,68,0,1144.0,,4,0,1,0,0.0
0,0.169287387,46,0,0.258103605,3300.0,6,0,1,0,2.0
1,0.968763418,53,0,0.735305878,2500.0,14,0,2,0,1.0
0,0.657409465,42,0,0.027491409,3200.0,2,0,0,0,0.0
0,0.61430378,47,0,1880.0,,7,0,0,1,0.0
0,0.889551883,47,0,0.232773397,2916.0,15,1,0,0,1.0
0,0.583962923,71,0,2747.0,,14,0,1,0,0.0
0,0.367794503,66,3,0.661874392,9250.0,18,0,5,0,0.0
0,0.037966296,70,0,0.812296926,4000.0,9,0,2,0,0.0
0,0.444146833,51,0,0.390490075,8916.0,12,0,2,0,0.0
0,0.0,48,0,0.273472429,8051.0,6,0,2,0,1.0
0,0.133438757,75,0,723.0,,5,0,1,0,0.0
0,0.209763193,33,0,0.068965517,2000.0,3,0,0,0,0.0
0,0.009696382,57,0,0.440911818,5000.0,6,0,1,0,0.0
0,0.233354317,58,0,0.29914308,3850.0,9,0,1,0,1.0
0,0.949519108,43,0,0.231468333,3520.0,10,0,0,0,1.0
0,0.120786125,82,0,181.0,,4,0,0,0,0.0
0,0.320899827,81,0,50.0,,3,0,0,0,0.0
0,0.064853437,56,0,3513.0,,6,0,3,0,3.0
0,0.26126002,66,0,284.0,,4,0,0,0,0.0
0,0.511105244,45,1,0.387582135,10500.0,12,0,2,0,0.0
1,1.464387464,31,1,251.0,,3,0,0,0,0.0
0,0.177650903,45,0,0.462784017,7657.0,11,0,2,0,1.0
0,0.107420987,43,0,0.441309987,3083.0,11,0,2,0,0.0
0,0.023475073,42,0,0.248857857,11600.0,3,0,1,0,0.0
0,0.196172524,51,0,0.314421395,4000.0,18,0,2,0,2.0
0,0.258691433,63,0,2431.0,,18,0,2,0,1.0
0,0.06152088,42,0,235.0,,4,0,0,0,0.0
0,0.101735593,62,0,0.047828713,62911.0,21,0,1,0,2.0
0,0.992435703,51,4,0.37243323,7450.0,12,2,2,2,2.0
1,0.9999999,24,0,0.21446384,400.0,0,1,0,0,0.0
0,0.094306606,58,0,0.261859793,9000.0,4,0,1,0,2.0
0,0.371964912,48,0,0.588068655,6000.0,11,0,1,0,2.0
0,0.512039037,34,0,0.497566562,3492.0,6,0,1,1,4.0
0,0.012106977,43,0,24591.0,,14,0,5,0,0.0
0,0.018375545,52,0,0.228692827,4000.0,9,0,1,0,3.0
0,0.399281201,79,0,0.02946392,7330.0,7,0,0,0,0.0
0,0.374571315,66,0,0.317267197,4273.0,7,0,0,0,1.0
0,0.820702887,49,0,0.27496657,14208.0,10,0,2,0,0.0
0,0.927642115,43,4,4178.0,,10,1,3,1,0.0
0,0.293037906,61,1,0.119981821,6600.0,4,0,1,0,0.0
0,0.019913631,55,0,0.120893224,15583.0,7,0,1,0,2.0
0,0.24010132,46,0,0.234040075,8583.0,6,0,2,0,3.0
0,0.614385614,38,2,0.125749833,4500.0,3,0,0,0,1.0
0,0.887408394,54,0,0.139930035,2000.0,3,0,0,0,1.0
0,0.02763035,50,0,0.396723647,5615.0,7,0,1,0,0.0
0,0.093906094,47,0,0.287163814,8179.0,3,2,0,0,2.0
0,0.070444104,54,0,0.44589309,2300.0,8,0,1,0,0.0
0,0.0,61,0,0.283516653,13000.0,11,0,2,0,1.0
0,0.503008186,71,0,2829.0,,19,0,1,0,0.0
0,0.282927046,51,0,1457.0,,8,0,1,0,3.0
0,0.0,80,1,0.12844389,20833.0,8,0,0,0,1.0
0,0.273901135,48,0,0.688388407,5416.0,14,0,2,1,2.0
1,0.378316667,36,0,0.3956123,11121.0,11,0,1,0,1.0
0,0.988543014,57,0,0.377688341,7950.0,10,0,0,0,1.0
0,0.495023956,69,0,0.581691098,10300.0,20,0,1,0,1.0
0,0.10603311,60,0,0.139124058,15000.0,7,0,1,0,0.0
0,0.092178156,67,0,1901.0,,7,0,1,0,0.0
0,0.004415317,49,0,0.238714925,4917.0,7,0,2,0,2.0
0,0.03167475,49,0,0.368861116,11361.0,7,0,2,0,2.0
0,0.068314535,51,0,0.183940774,1755.0,4,0,0,0,0.0
0,0.083224917,71,0,693.0,,14,0,0,0,0.0
0,0.594403832,48,0,0.256918893,6250.0,4,0,1,0,0.0
0,0.642194397,57,0,0.281407035,9750.0,17,0,3,0,0.0
1,0.155414833,47,0,0.320244328,4583.0,7,0,2,0,0.0
0,0.116044198,58,0,0.266702298,7483.0,6,0,1,0,3.0
0,0.99520016,64,0,0.411755142,12300.0,6,0,2,0,1.0
0,0.430546826,43,0,0.251741896,3300.0,9,0,0,0,0.0
0,0.9999999,61,3,1421.0,,3,1,1,0,0.0
0,0.150281881,32,0,0.362439593,6000.0,10,0,2,0,0.0
0,0.013239914,89,0,0.004521167,4865.0,6,0,0,0,0.0
0,0.032517314,81,0,1006.0,,5,0,1,0,0.0
0,0.777938555,45,0,0.315564598,4914.0,12,0,0,0,0.0
0,0.194407306,69,0,0.129972346,4700.0,13,0,0,0,0.0
0,0.103481873,30,0,0.149876214,5250.0,4,0,0,0,0.0
0,0.433742629,57,0,0.244110223,9507.0,7,0,2,0,1.0
0,0.602794411,21,0,0.884735202,641.0,3,0,0,0,0.0
0,0.038537473,72,0,44.0,,4,0,0,0,0.0
0,0.30569961,41,0,0.389845244,5750.0,15,0,1,0,1.0
0,0.632776293,49,0,0.476190476,8000.0,9,0,2,0,0.0
0,0.9999999,80,0,0.368181818,879.0,3,0,0,0,0.0
0,0.95407855,36,0,0.079991838,9800.0,16,1,0,0,0.0
0,0.248309577,40,0,0.199515973,10329.0,5,0,1,0,2.0
0,0.037465194,68,0,0.285178705,4000.0,21,0,0,0,0.0
0,0.025561988,56,0,10.0,,4,0,0,0,0.0
0,0.492132584,65,1,0.380957671,9000.0,8,0,1,0,0.0
0,0.031105059,72,0,0.191965097,5500.0,6,0,1,0,0.0
0,0.107635695,50,0,0.607805193,6200.0,10,0,2,0,0.0
0,0.0,39,0,0.371155885,6600.0,6,0,1,0,3.0
0,0.056031466,58,0,0.445316543,11593.0,7,0,2,0,1.0
0,0.152505164,63,0,528.0,,10,0,0,0,0.0
0,0.415391244,66,0,0.436126825,7600.0,11,0,1,0,0.0
0,0.032430043,80,0,0.00777605,4500.0,5,0,0,0,0.0
0,0.040241196,45,0,0.213309025,3290.0,7,0,0,0,2.0
0,0.049098487,43,0,0.267464807,7600.0,12,0,1,0,1.0
0,0.954655337,54,0,0.6616947,3150.0,4,0,1,0,0.0
0,0.0,48,2,11693.0,,14,0,8,0,2.0
0,0.050506174,81,0,0.136700569,5800.0,14,0,0,0,0.0
0,0.006978109,52,0,0.082305222,11833.0,14,0,2,0,0.0
0,0.031778166,54,0,0.149606299,8000.0,8,0,1,0,0.0
0,0.027090417,56,0,0.572761609,4500.0,6,0,1,0,1.0
0,0.0,70,1,1451.0,,11,0,2,0,0.0
0,0.911002543,50,1,0.42559791,12250.0,11,0,1,0,2.0
0,0.003310888,48,0,0.00115429,2598.0,5,0,0,0,1.0
0,0.0,54,0,0.231256742,7415.0,6,0,1,0,0.0
0,0.163216448,53,3,4.465735487,2290.0,5,1,0,0,1.0
0,0.303207475,47,0,0.749487855,3416.0,8,0,1,0,1.0
0,0.0,88,0,0.074647309,7300.0,11,0,1,0,1.0
0,0.407051951,62,1,1851.0,,11,0,1,0,0.0
0,0.917672601,34,0,2566.0,,9,0,1,0,0.0
0,0.0,43,0,0.477192252,4800.0,7,0,2,0,2.0
1,0.038247447,46,0,0.273454424,6000.0,11,0,1,1,2.0
0,0.048417712,66,0,0.551823204,4524.0,22,0,2,0,0.0
0,0.578684263,44,1,0.012498698,9600.0,5,0,0,0,1.0
0,0.01811298,83,0,0.004090537,11000.0,9,0,0,0,0.0
0,0.623339523,53,0,1.610644258,1070.0,6,0,1,0,0.0
1,0.563429571,39,3,0.192602466,3000.0,6,0,0,2,1.0
0,0.121927151,61,1,0.380123975,5000.0,8,0,1,0,0.0
0,0.721518987,44,1,0.673163418,2000.0,8,0,1,0,1.0
0,0.866060111,37,0,0.454276194,2700.0,4,0,0,0,0.0
0,0.231291638,60,0,2573.0,,13,0,1,0,2.0
0,0.0,62,0,0.677093845,1981.0,10,0,1,0,0.0
0,0.00029786,32,0,0.372587633,2538.0,4,0,1,0,2.0
0,0.014044886,73,0,1.914085914,1000.0,12,0,2,0,0.0
0,0.264120389,49,1,0.158536585,6395.0,12,0,0,0,0.0
0,0.087449246,57,0,0.91552112,4000.0,3,0,1,0,0.0
0,0.0,26,0,0.0,4160.0,1,0,0,0,0.0
0,0.9999999,48,0,0.191954834,2833.0,2,1,0,2,0.0
1,1.003322259,43,5,5965.0,,13,3,2,1,0.0
0,0.029074273,87,0,0.019102896,97000.0,5,0,1,0,0.0
0,0.0,47,0,518.0,,2,0,0,0,0.0
0,0.701912122,60,0,0.303205377,18000.0,12,0,1,0,0.0
0,2.1e-05,45,0,0.373870538,6750.0,8,0,2,0,3.0
0,0.907868714,49,0,0.339884493,11600.0,8,0,2,0,1.0
1,0.754853762,55,1,0.793529626,2750.0,5,1,1,1,3.0
0,0.001939335,61,0,0.229531141,8573.0,4,0,1,0,0.0
1,0.9999999,51,2,0.189291269,4500.0,4,4,0,1,0.0
0,0.9999999,60,0,0.041730358,6541.0,4,0,0,0,0.0
0,0.9999999,52,3,0.259595416,13000.0,3,1,2,0,2.0
0,0.189421985,67,0,0.293820792,8916.0,11,0,2,0,0.0
0,0.005865517,64,0,0.194464443,12500.0,11,0,1,0,1.0
0,0.061115648,83,0,0.056766346,1972.0,9,0,0,0,0.0
0,0.457154285,76,0,0.309237932,4080.0,4,0,2,0,0.0
0,0.936405481,43,0,0.254343207,8000.0,14,0,0,0,1.0
0,0.037338619,42,0,0.111237715,28083.0,8,0,2,0,5.0
0,0.029098113,80,1,0.207511737,4259.0,12,0,1,0,0.0
0,0.175909299,73,0,0.021541131,6916.0,3,0,0,0,0.0
0,0.74385123,58,0,0.06637733,3916.0,3,0,0,0,1.0
1,0.994637875,46,0,1.126213592,8960.0,9,0,4,0,0.0
0,0.0,77,0,16.0,0.0,6,0,0,0,0.0
0,0.0,67,0,0.0,,5,0,0,0,0.0
0,0.48122231,42,0,0.322304213,4200.0,11,0,1,0,1.0
0,0.9999999,81,0,533.0,,1,0,1,0,0.0
0,0.9999999,45,0,0.021420921,2800.0,1,1,0,0,0.0
0,0.073385232,66,0,0.070686071,9619.0,3,0,1,0,1.0
0,0.909613622,64,0,3441.0,,7,0,2,0,0.0
0,0.644920917,41,0,0.633273345,5000.0,7,0,2,0,0.0
0,0.085468912,48,0,0.369283724,6100.0,8,0,2,0,2.0
0,0.425637762,45,0,0.206043471,11317.0,19,0,1,0,0.0
0,0.026461354,47,0,47.0,,4,0,0,0,0.0
0,0.052686402,56,0,0.294543377,10500.0,9,0,2,0,0.0
0,0.386565293,46,1,0.132975798,7271.0,6,0,0,0,2.0
0,0.196108744,62,6,1.377732588,1966.0,14,0,2,1,0.0
0,0.9999999,45,0,1578.0,,2,0,2,0,0.0
0,0.295564908,43,0,0.12465951,6240.0,4,0,0,0,0.0
0,0.940002,45,0,0.383985844,4520.0,7,0,0,0,1.0
0,0.805938331,55,0,0.692240817,4600.0,5,0,1,0,2.0
0,0.009349533,58,0,0.501017355,8354.0,7,0,2,0,0.0
0,0.402624874,40,0,0.454916123,8583.0,9,0,2,0,1.0
0,0.0,51,2,0.735977688,6453.0,10,0,1,0,2.0
1,0.687731362,41,0,0.77983288,10650.0,22,0,3,1,4.0
0,0.06452473,57,0,0.658667159,5416.0,6,0,3,0,0.0
0,0.02515242,65,0,0.148497689,10383.0,7,0,2,0,0.0
0,0.031191989,40,0,1.649243073,3500.0,18,0,3,0,4.0
0,0.013044685,78,0,0.003598561,2500.0,9,0,0,0,0.0
0,0.025333694,54,0,1544.0,,14,0,1,0,2.0
0,0.000482021,81,0,0.169133748,11416.0,19,0,2,0,0.0
0,0.0,53,0,0.0,7704.0,4,0,0,0,1.0
0,0.125721558,64,0,3923.0,,12,0,1,0,1.0
0,0.029752025,48,0,0.18205453,15000.0,16,0,2,0,1.0
0,0.536157674,37,0,707.0,,7,0,0,0,0.0
