video_id,trending_date,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled
nHaBEgkMQVw,2017-12-27,Jackie Aina,26,2017-12-19T22:18:33.000Z,457031,40850,534,3939,False,False
7kRDYwtE10Y,2017-12-27,vlogbrothers,22,2017-12-19T20:10:58.000Z,244980,15591,331,951,False,False
_oZIbFolJTw,2017-12-27,VOsprey22,1,2017-11-29T03:12:19.000Z,3472,26,0,3,False,False
NePlddZpNKs,2017-12-27,wdwmagic,19,2017-12-18T22:00:48.000Z,1063693,11811,8979,9734,False,False
p1af9PKM8Eo,2017-12-27,Smyang Piano,10,2017-12-20T23:53:26.000Z,42211,5875,4,436,False,False
Wo5XO8Y8lzE,2017-12-27,INSIDER,1,2017-12-19T18:00:02.000Z,427263,13420,117,930,False,False
0umuSm2WA9g,2017-12-27,euronews (in English),25,2017-12-20T08:59:24.000Z,10039,41,25,72,False,False
Y6zucdAzNi4,2017-12-27,BBC America,24,2017-12-19T20:00:06.000Z,69249,2455,48,224,False,False
nzO5ViO_y8Y,2017-12-27,Function,28,2017-12-20T00:10:17.000Z,44522,1219,20,79,False,False
2X9eJF1nLiY,2017-12-27,Austin Evans,28,2017-12-19T17:02:00.000Z,441023,17506,517,1878,False,False
Uv2LvQ0FEvo,2017-12-27,Poppy,24,2017-12-19T18:27:23.000Z,265405,12766,1039,2323,False,False
0-7wMD5ISIs,2017-12-27,CaseyNeistat,22,2017-12-18T21:22:24.000Z,6620905,231177,13478,15297,False,False
d1hs-JI_yBE,2017-12-27,NBA,17,2017-12-19T06:04:49.000Z,788372,15343,265,2074,False,False
LS5ZSkHUqBQ,2017-12-27,Step Up: High Water,24,2017-12-19T18:00:01.000Z,4251094,10803,2147,1173,False,False
Yb2YuC7UbwI,2017-12-27,The King of Random,27,2017-12-19T15:00:03.000Z,720389,14639,1153,3443,False,False
,2017-12-27,Michael Dapaah,23,2017-12-19T18:26:12.000Z,452527,18387,182,1194,False,False
fRcmFr9cE5M,2017-12-27,Wong Fu Productions,24,2017-12-19T20:28:04.000Z,264310,14540,218,1044,False,False
0XARMt12oFk,2017-12-27,TIME,25,2017-12-18T18:26:52.000Z,1334864,6210,1701,3818,False,False
15nf2EBBNu0,2017-12-27,RetroManCave,28,2017-12-21T03:02:00.000Z,17527,1180,8,196,False,False
R9OHn5ZF4Uo,2017-12-27,CGP Grey,27,2017-12-18T14:39:33.000Z,1745698,185788,1292,10688,False,False
x7sagGvoRI0,2017-12-27,TheUnlockr,28,2017-12-20T20:30:01.000Z,10007,589,15,80,False,False
8jp3SxojXpU,2017-12-27,The Oregonian,25,2017-12-18T23:24:26.000Z,362345,1456,596,0,True,False
wHedpg7buow,2017-12-27,The School of Life,27,2017-12-19T14:00:12.000Z,105973,4789,285,602,False,False
JJgiKhhpGvQ,2017-12-27,Inside the Magic,19,2017-12-18T22:06:36.000Z,416921,3156,3432,2515,False,False
JRAOdRq-1lw,2017-12-27,Bad Lip Reading,23,2017-12-18T15:44:42.000Z,1727840,64655,1335,4837,False,False
Bn02bclCu5A,2017-12-27,ColliderVideos,24,2017-12-19T18:26:20.000Z,125045,2437,265,1024,False,False
voozHXadYYE,2017-12-27,Wendover Productions,27,2017-12-19T15:30:01.000Z,284673,14159,625,1938,False,False
6VrqR_GfvzE,2017-12-27,Bj̦rk,10,2017-12-20T13:06:24.000Z,191344,8982,415,899,False,False
5jT8Qef5Hf8,2017-12-27,Teen Vogue,10,2017-12-19T17:00:36.000Z,54811,2969,29,232,False,False
ZWllUdFLzXU,2017-12-27,New England Patriots,17,2017-12-19T13:34:09.000Z,118291,1253,134,413,False,False
VH-DA0YgHHU,2017-12-27,foofightersVEVO,10,2017-12-18T22:12:36.000Z,602839,18404,369,528,False,False
1-BhcMdxfjI,2017-12-27,MARIO TESTINO,24,2017-12-19T16:57:56.000Z,8154,84,2,3,False,False
mwiKZ4qmRnQ,2017-12-27,Tasty,26,2017-12-19T02:00:15.000Z,268077,12422,414,1091,False,False
5-l84AgchWA,2017-12-27,Tyler Stalman,26,2017-12-21T03:32:37.000Z,4923,649,11,95,False,False
D2UE_Gw7XpI,2017-12-27,AnthonyPadilla,23,2017-12-18T17:05:25.000Z,357439,22088,826,1755,False,False
IywiodrtyfM,2017-12-27,LifeAccordingToJimmy,23,2017-12-19T00:18:32.000Z,245217,25261,180,1657,False,False
FfSXmbAGl8A,2017-12-27,JackJohnsonVEVO,10,2017-12-19T01:00:00.000Z,90870,2913,91,143,False,False
fA9Ypn3jQw0,2017-12-27,nickjonas,10,2017-12-18T14:28:32.000Z,90168,3256,60,197,False,False
4Cc-U8uhXYk,2017-12-27,Brad Mondo,27,2017-12-18T22:56:00.000Z,419538,15745,436,2474,False,False
VAk6bUhETHM,2017-12-27,Reach Records,10,2017-12-18T23:00:46.000Z,59549,2222,123,205,False,False
zFuOksI6AVg,2017-12-27,Chris Stuckmann,24,2017-12-18T14:22:09.000Z,344584,13445,287,1646,False,False
13hdKXfku4M,2017-12-27,FOX,24,2017-12-18T03:00:12.000Z,45899,1722,50,142,False,False
nranUeNkXpM,2017-12-28,Bad Lip Reading,23,2017-12-27T18:07:46.000Z,918375,46147,2653,4178,False,False
ooWd_9OAAUg,2017-12-28,VICELAND,24,2017-12-27T15:00:02.000Z,268462,4033,630,779,False,False
SuFMMvrf4ao,2017-12-28,Jeremy Jahns,24,2017-12-27T14:00:03.000Z,558713,24808,793,4305,False,False
xF99M6Zilac,2017-12-28,Troom Troom,26,2017-12-26T20:00:04.000Z,3942272,35978,7387,4690,False,False
tAn7wxn2Atk,2017-12-28,TBS,24,2017-12-27T11:55:39.000Z,269147,6045,538,823,False,False
PVr1BbsOwmQ,2017-12-28,BuzzFeedVideo,22,2017-12-27T19:00:17.000Z,196368,8243,173,503,False,False
zuRd_Eneuk8,2017-12-28,Jordan Wilson,1,2017-12-26T18:19:43.000Z,706989,15891,751,2718,False,False
U1RASlbIIVc,2017-12-28,Linus Tech Tips,28,2017-12-27T08:31:48.000Z,837053,31574,833,4046,False,False
F8BdzL8OltM,2017-12-28,BuzzFeedBlue,22,2017-12-26T22:00:51.000Z,414462,7924,3863,1893,False,False
iYGq_qc-hWY,2017-12-28,FX Networks,24,2017-12-27T16:59:46.000Z,30106,620,29,76,False,False
Q-v4LsbFc5c,2017-12-28,Tom Scott,27,2017-12-26T16:00:02.000Z,1232705,42782,2159,3454,False,False
OmLxYUOgTNs,2017-12-28,ESPN,17,2017-12-27T16:32:56.000Z,369942,4196,271,2586,False,False
_yThFcog0nA,2017-12-28,Vogue,26,2017-12-27T14:00:59.000Z,527322,18996,582,589,False,False
lWyRTOABEq4,2017-12-28,Channel Awesome,24,2017-12-26T21:00:01.000Z,271780,9654,285,1404,False,False
9oyKePWRi8Y,2017-12-28,Dude Perfect,17,2017-12-26T22:55:15.000Z,6291266,307708,2851,15199,False,False
B1Kitc6cMXw,2017-12-28,INSIDER,19,2017-12-27T15:17:40.000Z,34927,522,79,175,False,False
mnT4MDdEazs,2017-12-28,Binging with Babish,24,2017-12-26T14:00:04.000Z,852106,25007,318,1873,False,False
1WREZPc-kqQ,2017-12-28,CinemaSins,1,2017-12-26T17:09:01.000Z,683198,18037,471,1712,False,False
sd80ZipTMDE,2017-12-28,NikkieTutorials,26,2017-12-26T21:00:12.000Z,1671069,171192,1010,92312,False,False
sJzWZ1yXpek,2017-12-28,5MadMovieMakers,24,2017-12-26T19:57:56.000Z,179660,3103,139,298,False,False
bWZ_Z5dgrb0,2017-12-28,NBC Sports,17,2017-12-26T13:34:46.000Z,200450,2441,349,660,False,False
maAa7J3iEM8,2017-12-28,Complex,24,2017-12-26T15:00:04.000Z,698883,18670,1251,3065,False,False
07Um1PY_P4o,2017-12-28,Warner Bros. Pictures,24,2017-12-26T17:01:45.000Z,227928,3928,425,758,False,False
kce9FMxx-04,2017-12-28,BBC,24,2017-12-25T18:28:18.000Z,1156135,16391,5240,6275,False,False
yJqsPBWbtjk,2017-12-28,Doctor Who,24,2017-12-25T18:28:32.000Z,1043726,24890,4292,11235,False,False
O3ttybJghsc,2017-12-28,NFL,17,2017-12-26T05:26:03.000Z,1001371,8255,527,3010,False,False
IjTBcqpl2kc,2017-12-28,The Royal Family,22,2017-12-25T15:02:43.000Z,1904809,45087,5224,0,True,False
VHXPFrOfndg,2017-12-28,Refinery29,22,2017-12-26T16:00:03.000Z,47309,724,603,285,False,False
Dtp6sO2tU0k,2017-12-28,NBA,17,2017-12-26T16:10:21.000Z,524384,9049,125,541,False,False
leu-cTvMWTA,2017-12-28,SMTOWN,10,2017-12-26T09:00:04.000Z,4854624,740794,9080,84960,False,False
YsufMtUOXtI,2017-12-28,IFC,23,2017-12-26T15:08:00.000Z,91445,1806,57,118,False,False
WIWb8f1WIyQ,2017-12-28,Famous Celebrities Snaps,2,2017-12-25T03:08:33.000Z,455772,0,0,756,False,True
doHVMJnuvDA,2017-12-28,Sriram Murali,28,2017-08-15T18:26:40.000Z,7938,430,9,42,False,False
ryr75N0nki0,2017-12-28,EminemVEVO,10,2017-12-24T03:30:08.000Z,9370700,559991,27540,54744,False,False
TteS6q20VUY,2017-12-28,Dawid Szmandra,28,2017-12-26T09:14:49.000Z,67876,1038,25,140,False,False
UUreMfN5eNA,2017-12-28,nothorwitzer,2,2017-10-30T01:30:42.000Z,30550,555,72,100,False,False
0ycLaWymtKk,2017-12-28,Hevesh5,24,2017-12-23T18:00:00.000Z,2414308,34057,1358,1968,False,False
t9GNMVfEiG4,2017-12-28,You Suck At Cooking,26,2017-12-23T15:15:22.000Z,1432719,56560,2671,6514,False,False
fFSmOE0Uxms,2017-12-28,Marzia,22,2017-12-23T18:00:11.000Z,781464,56388,973,4081,False,False
JFydHaV0klA,2017-12-28,FBE,24,2017-12-23T22:00:00.000Z,2019137,101318,3653,25405,False,False
avnapsraeXM,2017-12-28,J.J. McCullough,22,2017-12-23T15:21:28.000Z,223220,4919,1516,1324,False,False
DcCh33lJLMw,2017-12-28,Joey Graceffa,22,2017-12-23T22:13:37.000Z,1201158,92195,1286,5320,False,False
e0hO5fTGwPY,2017-12-28,CBS News,25,2011-05-22T23:50:01.000Z,42200,413,54,195,False,False
JnepCulEQOo,2017-12-28,DragTimes,2,2017-12-23T23:57:32.000Z,157434,1137,269,248,False,False
3ToRIUoXmIw,2017-12-28,Nerdwriter1,24,2017-12-23T15:00:00.000Z,550478,30927,443,1572,False,False
pMpQABKlC-I,2017-12-28,IISuperwomanII,23,2017-12-23T21:57:30.000Z,3526644,220280,9393,21565,False,False
zeO4C8e4pjw,2017-12-28,WWE,17,2017-12-23T16:30:01.000Z,415579,12616,404,1260,False,False
Ff7wbSwTuEk,2017-12-28,Mark Sales,23,2017-12-23T02:33:48.000Z,1008886,8069,567,1821,False,False
tE5C3O71Xqo,2017-12-28,Doug Ellison,28,2017-12-23T02:02:34.000Z,2119293,24532,1741,0,True,False
V_jU_ssWvc4,2017-12-28,The Tonight Show Starring Jimmy Fallon,23,2017-12-23T12:00:03.000Z,798525,8764,2431,2003,False,False
q8fuvWLje8M,2017-12-28,Al Jazeera English,25,2017-12-23T13:02:21.000Z,146449,719,134,479,False,False
kVVtBDaY8i4,2017-12-28,ScreenPrism,1,2017-12-23T20:38:39.000Z,81960,3017,409,875,False,False
VqcHUdHQ1u8,2017-12-28,Topi The Corgi,15,2017-12-23T22:35:07.000Z,65083,4054,76,529,False,False
sSszA_Ugd1A,2017-12-28,XenonJohn,28,2017-12-16T22:09:06.000Z,54788,617,171,149,False,False
H_4ESBLJXQc,2017-12-28,CBS Los Angeles,25,2017-12-23T01:13:57.000Z,239553,1490,220,1276,False,False
JRzZl_nq6fk,2017-12-28,KBAK - KBFX - Eyewitness News - BakersfieldNow,25,2017-12-23T02:27:14.000Z,970084,12988,464,2441,False,False
cMD63TwzB1o,2017-12-28,SZAVEVO,10,2017-12-22T05:00:01.000Z,3739595,127011,16734,18983,False,False
CMJblEavb7g,2017-12-28,Derek Hough,24,2017-12-23T17:13:17.000Z,79238,1745,172,138,False,False
sXP6vliZIHI,2017-12-28,Cardi B,22,2017-12-22T05:00:02.000Z,8589262,272524,14755,24656,False,False
VAUHZYf_aKY,2017-12-28,Gerry Litwin,22,2017-12-22T03:17:58.000Z,3168244,60645,4534,4051,False,False
v2OTO6UEVAo,2017-12-28,CNN,25,2017-12-22T14:38:13.000Z,721566,7494,817,2550,False,False
B5gu6o6CIDA,2017-12-28,iJustine,26,2017-12-23T18:23:30.000Z,142431,6156,407,862,False,False
H00djJq68VE,2017-12-28,Food Wishes,26,2017-12-23T00:07:02.000Z,297238,8540,352,1032,False,False
4zkWYYFvV6M,2017-12-28,Kyle Jennermann,22,2017-12-23T04:58:20.000Z,162597,4214,159,660,False,False
BIQK4-9YFW0,2017-12-28,5FDPVEVO,10,2017-12-22T05:00:00.000Z,2316143,85645,2578,6031,False,False
qOvMazijKMA,2017-12-28,How To Make Everything,27,2017-12-22T16:04:49.000Z,412452,10409,307,1434,False,False
wqEknnPadMA,2017-12-28,Brian Hull,24,2017-12-22T16:00:04.000Z,252055,6137,284,731,False,False
cQtYcpRGGIY,2017-12-28,Seonkyoung Longest,26,2017-12-22T22:51:17.000Z,124223,6098,133,315,False,False
jTW5_KvkGoE,2017-12-28,theneedledrop,10,2017-12-22T20:19:46.000Z,476245,15464,1931,4092,False,False
rTMgDNpXPto,2017-12-28,Theme Park Review,19,2017-12-22T22:00:04.000Z,100551,1118,86,238,False,False
HHOyg1oDeis,2017-12-28,James Charles,24,2017-12-22T21:00:20.000Z,1707356,133453,5414,11179,False,False
65MWN5yKU0A,2017-12-28,ByronTalbott,26,2017-12-22T23:44:14.000Z,101002,2972,184,201,False,False
drg74wOy8z8,2017-12-28,IFC Films,1,2017-12-22T19:30:00.000Z,67799,1105,578,287,False,False
LW43OnmPxIs,2017-12-28,Russell Howard,23,2017-12-22T13:17:35.000Z,565981,18001,221,740,False,False
Eyh1_XGHAnQ,2017-12-28,Vox,25,2017-12-22T15:35:57.000Z,582785,13285,2515,5182,False,False
24HFgBQawWA,2017-12-28,Keke Palmer,10,2017-12-22T22:58:04.000Z,168739,9959,471,699,False,False
VllA1V5M38E,2017-12-28,Late Night with Seth Meyers,23,2017-12-22T02:00:01.000Z,1956890,21359,2581,4936,False,False
b2EOxGUuBWA,2017-12-28,ONE Media,1,2017-12-21T17:32:30.000Z,1606423,12157,4906,2880,False,False
7keZTcdouoY,2017-12-28,The White House,25,2017-12-22T17:16:35.000Z,184931,6336,6418,4394,False,False
RbNaEwp7hMw,2017-12-28,Alissa Ashley,26,2017-12-23T00:19:00.000Z,300379,31881,271,2573,False,False
KNEVjhCXZB4,2017-12-28,Simon's Cat,15,2017-12-22T13:00:03.000Z,292778,12515,184,351,False,False
h8ycmroFQSs,2017-12-28,GreatScott!,28,2017-12-23T15:55:44.000Z,214357,8222,224,717,False,False
07S_Glj3uYs,2017-12-28,Alan Walker,10,2017-12-22T17:00:44.000Z,1149187,72355,1482,4162,False,False
GEB2f5dpFXs,2017-12-28,Liza Koshy,23,2017-12-21T21:01:53.000Z,5468697,495762,4607,17524,False,False
F3eSaEHSCu0,2017-12-28,FC Barcelona,24,2017-12-23T11:53:33.000Z,343217,5932,223,142,False,False
MSzytvDsPfo,2017-12-28,Saturday Night Live,24,2017-12-21T19:05:06.000Z,1337463,16177,711,818,False,False
Fr0wEsISRUw,2017-12-28,Freedom of the Press Foundation,28,2017-12-22T12:07:38.000Z,419525,2808,243,500,False,False
1sqyuXCwcBA,2017-12-28,Colleen Vlogs,23,2017-12-22T05:04:32.000Z,842467,23333,1606,1503,False,False
uFDPLyAWpVg,2017-12-28,GoPro,15,2017-12-21T17:00:08.000Z,1315442,17145,253,1051,False,False
ZsN1V9Hjfvg,2017-12-28,The Hollywood Reporter,24,2017-12-22T15:00:02.000Z,83234,932,78,139,False,False
ItL6vcUrpUs,2017-12-28,Macklemore LLC,10,2017-12-21T17:00:20.000Z,2644764,103959,2614,4027,False,False
aBQDFQwfX2w,2017-12-28,VICE News,25,2017-12-23T16:00:00.000Z,22158,312,203,114,False,False
SV2sPlDLQtU,2017-12-28,Movieclips Coming Soon,1,2014-06-21T06:36:55.000Z,96916,387,6,83,False,False
XcSMdhfKga4,2017-12-28,Universal Pictures,24,2017-12-21T08:30:22.000Z,3644532,45467,3910,4057,False,False
mMzKvVtrC6U,2017-12-28,BBC Three,24,2017-12-21T12:00:03.000Z,855645,14254,739,4251,False,False
zi_6oaQyckM,2017-12-28,jypentertainment,10,2017-12-22T03:00:02.000Z,6032050,346448,18048,21564,False,False
pihJVwap7iI,2017-12-28,NickJonasVEVO,10,2017-12-22T05:00:04.000Z,208469,7405,180,301,False,False
WhJIUtMK1tU,2017-12-28,The Rock,24,2017-12-22T11:30:01.000Z,101050,5732,66,533,False,False
apN4BMMKt2E,2017-12-28,CollegeHumor,23,2017-12-21T18:00:00.000Z,554706,19379,557,863,False,False
ZB7_1CoKntI,2017-12-28,JennaMarbles,23,2017-12-21T14:14:16.000Z,2694075,188720,1199,12005,False,False
8eo-L_3OWAQ,2017-12-28,Ben Pluimer,1,2017-12-20T15:43:22.000Z,3707659,50200,3312,2828,False,False
nZM9Ko806Bg,2017-12-28,William Osman,28,2017-12-21T14:00:04.000Z,431116,19479,435,2212,False,False
TU-Z4uPnFeg,2017-12-28,ExplosmEntertainment,23,2017-12-21T06:00:00.000Z,1446140,64501,2171,3888,False,False
WS7f5xpGYn8,2017-12-28,KatyPerryVEVO,10,2017-12-20T20:00:02.000Z,23493283,720534,144152,73939,False,False
XwDTzD75fT4,2017-12-28,Atlantic Records,10,2017-12-22T05:01:12.000Z,412335,12389,300,702,False,False
zT4DJKkN_Do,2017-12-28,How To Cook That,26,2017-12-22T08:30:39.000Z,216808,7038,164,1635,False,False
dwEKqAwoz0Y,2017-12-28,Full Frontal with Samantha Bee,22,2017-12-21T07:00:03.000Z,453264,6977,1789,928,False,False
olf9d8JvrA8,2017-12-28,Netflix,24,2017-12-21T17:00:06.000Z,482225,3790,330,547,False,False
5EF5Curjr8k,2017-12-28,Linkin Park,10,2017-12-21T23:09:28.000Z,416490,37181,291,1912,False,False
nWZMfPP34g8,2017-12-28,Brave Wilderness,15,2017-12-20T12:00:03.000Z,6187457,178243,3886,42681,False,False
cIQKKzZtWwQ,2017-12-28,SugarlandVEVO,10,2017-12-21T05:00:00.000Z,477816,6136,499,394,False,False
teA0Z7ltRSY,2017-12-28,CBS New York,25,2017-12-22T04:31:29.000Z,436267,7564,276,3223,False,False
OWYKrIKMO1M,2017-12-28,JOLLY,23,2017-12-22T11:40:25.000Z,188643,5349,124,526,False,False
HHauPi8CS4k,2017-12-28,The Dodo,15,2017-12-21T23:00:00.000Z,185620,4052,346,525,False,False
l_lblj8Cq0o,2017-12-28,GEazyMusicVEVO,10,2017-12-19T20:00:05.000Z,28474364,588244,31954,38014,False,False
UK2OQ67Xr4o,2017-12-28,Real Madrid C.F.,24,2017-12-23T12:41:48.000Z,95459,1897,116,202,False,False
t0Ro2Yqs6mA,2017-12-28,Inside Edition,25,2017-12-21T15:38:24.000Z,65708,744,270,260,False,False
WQd6x4KmVhA,2017-12-28,Billboard,10,2017-12-22T15:58:16.000Z,15449,697,27,52,False,False
aLLgene7kJo,2017-12-28,Official Charts,10,2017-12-22T17:30:27.000Z,22561,69,8,15,False,False
-37nIo_tLnk,2017-12-28,vnbreyes,17,2009-12-15T23:26:32.000Z,3052,2,0,0,False,False
bJje-B9YLIU,2017-12-28,NBC,24,2017-12-22T14:00:02.000Z,5222,24,10,8,False,False
3mRjN1Focog,2017-12-28,Great Big Story,22,2017-12-22T07:00:00.000Z,122095,4544,58,540,False,False
PLAFNvxDPMw,2017-12-28,standupmaths,24,2017-12-21T15:09:12.000Z,213508,6507,240,779,False,False
_yJq9SeGLhg,2017-12-28,First We Feast,26,2017-12-21T16:00:04.000Z,1130995,48881,736,6740,False,False
fEMxFSjmo5Q,2017-12-28,Bon App̩tit,26,2017-12-20T17:01:03.000Z,1194195,29587,826,1647,False,False
dBTKW8NKAt4,2017-12-28,Ryan Northover,24,2017-12-22T02:27:33.000Z,42259,94,9,9,False,False
lM0yu7c6lQk,2017-12-28,CNET,43,2017-12-22T01:16:16.000Z,166529,4564,233,1864,False,False
9yWnVxe1qp8,2017-12-28,BBC Earth,15,2017-12-22T10:00:00.000Z,28355,1123,18,102,False,False
K62oeVyaC-U,2017-12-28,jacksfilms,23,2017-12-21T01:17:37.000Z,1197144,68023,659,27409,False,False
zLJsJR0O6VI,2017-12-28,Smosh,23,2017-12-20T17:00:07.000Z,1657620,63707,4887,5059,False,False
6hb0GOOFQwI,2017-12-28,MYSTERY SCIENCE THEATER 3000,23,2017-12-22T00:53:08.000Z,23518,817,61,82,False,False
RHUxyXZBXY8,2017-12-28,MigosVEVO,10,2017-12-20T11:00:01.000Z,2017777,65113,2269,5514,False,False
5czA_L_eOp4,2017-12-28,TED-Ed,27,2017-12-21T16:00:01.000Z,204793,8477,102,329,False,False
IU-Fo-QEpOI,2017-12-28,Whistle Sports,17,2017-12-20T23:00:00.000Z,2830126,39369,1010,2388,False,False
YEGhKwpEKEw,2017-12-28,Lisa Eldridge,26,2017-12-21T17:03:31.000Z,402235,18677,218,1039,False,False
WvV5TbJc9tQ,2017-12-28,Lil Peep,10,2017-12-20T15:01:12.000Z,1514148,116404,713,12334,False,False
AaALLWQmCdI,2017-12-28,ANDREW HUANG,10,2017-12-21T15:30:00.000Z,117972,9067,97,1597,False,False
lWHZKP6xXHU,2017-12-28,itsAlexClark,1,2017-12-20T19:13:07.000Z,1428712,61693,1448,4654,False,False
LotoBix4UDM,2017-12-28,WIRED,24,2017-12-20T20:01:07.000Z,567032,12943,218,610,False,False
lcpxLXjYAa8,2017-12-28,ABC News,25,2017-12-20T14:30:30.000Z,281619,1740,1078,2642,False,False
Bkus04-5kWk,2017-12-28,HellthyJunkFood,24,2017-12-20T22:01:02.000Z,284888,10267,230,1403,False,False
E60w-0q8Y0Y,2017-12-28,boogie2988,24,2017-12-20T01:25:59.000Z,2714265,169210,8661,7,False,False
szaJ5aW-LUs,2017-12-28,Panic! At The Disco,10,2017-12-20T16:34:30.000Z,1518505,132831,1337,16390,False,False
OziQ_a3Rpqw,2017-12-28,HollywoodLife,24,2017-12-21T00:33:36.000Z,711771,5501,635,770,False,False
SFxZb-GHbrQ,2017-12-28,Star Wars,24,2017-12-20T18:00:06.000Z,370897,8925,4950,2615,False,False
ydPYNo8o-lI,2017-12-28,ImagineDragonsVEVO,10,2017-12-20T05:00:02.000Z,2494925,98099,2471,4487,False,False
JbazoX5Su1w,2017-12-28,Miranda Sings,23,2017-12-20T20:09:36.000Z,579149,27622,1768,3873,False,False
KFm7fKqg13E,2017-12-28,TODAY,25,2017-12-20T13:19:14.000Z,283429,1863,7719,3060,False,False
2PQCLZbzxq8,2017-12-28,LIVEKellyandRyan,24,2017-12-21T18:10:05.000Z,4135,30,0,0,False,False
ccgIXa7TIkc,2017-12-28,The Voice,24,2017-12-20T04:39:25.000Z,1207371,9892,1711,2429,False,False
y0BlGqwLLGQ,2017-12-28,Foot Locker,24,2017-12-20T16:54:03.000Z,1692420,1241,45,212,False,False
i9-0BJ4CJvM,2017-12-28,Los Angeles Times,25,2017-12-22T01:19:18.000Z,1848,20,5,25,False,False
MnKbM9Zxtn8,2017-12-28,Amazon Studios,1,2017-12-20T15:52:04.000Z,99950,566,207,129,False,False
2ktuvx9hrMw,2017-12-28,Disney Movie Trailers,1,2017-12-19T13:16:10.000Z,2971262,46712,2414,5019,False,False
Q3pUXLQ5G5U,2017-12-28,TiffyQuake,26,2017-12-22T00:30:00.000Z,28475,1754,13,172,False,False
alRtHXnZMOI,2017-12-28,Spotify,10,2017-12-20T17:02:12.000Z,397568,3851,176,251,False,False
cntsqw7XOF0,2017-12-28,Fueled By Ramen,10,2017-12-20T15:00:35.000Z,142995,6712,317,465,False,False
RlSzahonkTk,2017-12-28,littlemixVEVO,10,2017-12-20T16:00:03.000Z,1864709,145998,1479,7366,False,False
3RlbqOl_4NA,2017-12-28,BBC News,25,2017-12-19T09:50:02.000Z,1119724,11344,1587,4933,False,False
_lUiJsnGXh8,2017-12-28,Screen Junkies,1,2017-12-19T18:00:04.000Z,1777339,42162,1217,4840,False,False
bOzOMmHlQ3o,2017-12-28,RM Videos,23,2017-12-20T23:57:34.000Z,88454,157,29,20,False,False
6CPUUjAlXrs,2017-12-28,INQUIRER.net,24,2017-12-21T05:25:52.000Z,110663,906,24,108,False,False
yh1NAMi2oLg,2017-12-28,Lyft,19,2017-12-20T14:00:57.000Z,1824153,1180,57,109,False,False
_mHSkHjInS4,2017-12-28,BBC Radio 1,1,2017-12-19T15:00:07.000Z,2665872,52567,846,1789,False,False
aMQbRpxgFvs,2017-12-28,Marques Brownlee,28,2017-12-20T00:42:05.000Z,2244398,113969,3873,16912,False,False
iZpxzfMkVzM,2017-12-28,Simon and Martina,19,2017-12-20T00:53:14.000Z,423889,15458,344,1644,False,False
GLZZn7lCtcI,2017-12-28,FightHype.com,17,2017-12-20T20:43:52.000Z,82745,320,50,440,False,False
a2bjPDkFR40,2017-12-28,Good Mythical Morning,24,2017-12-19T11:00:01.000Z,797139,17323,3331,2017,False,False
Pymm6cmE9uQ,2017-12-28,Sony Pictures Entertainment,24,2017-12-19T17:06:48.000Z,3267762,31155,831,3971,False,False
yirvgC-kMq0,2017-12-28,PeopleTV,24,2017-12-21T14:41:56.000Z,3055,41,0,2,False,False
PluaPvhkIMU,2017-12-28,20th Century Fox,1,2017-12-19T13:59:38.000Z,677566,13048,117,756,False,False
fA8bw85NmlY,2017-12-28,Hulu,24,2017-12-20T17:30:27.000Z,2163378,182,16,46,False,False
6dlhWPDoifU,2017-12-28,Fox News,25,2017-12-21T10:36:50.000Z,10566,178,26,196,False,False
Xc675sarBYc,2017-12-28,Taylor Nicole Dean,15,2017-12-20T02:16:30.000Z,527428,33854,924,5753,False,False
kwvbLx9M6-s,2017-12-28,The Bella Twins,22,2017-12-19T16:41:39.000Z,287849,13464,411,1721,False,False
Bzu4G8uZs-4,2017-12-28,SelenaGomezVEVO,10,2017-12-20T05:00:00.000Z,1406093,105177,1218,3635,False,False
p_IwENcMPOA,2017-12-28,ThomasRhettVEVO,10,2017-12-18T05:01:00.000Z,7188757,99681,3729,3539,False,False
djJ6GAplhFU,2017-12-28,Star Wars Coffee,1,2017-12-20T20:24:15.000Z,34469,975,31,378,False,False
nHaBEgkMQVw,2017-12-28,Jackie Aina,26,2017-12-19T22:18:33.000Z,476858,41893,553,4002,False,False
7kRDYwtE10Y,2017-12-28,vlogbrothers,22,2017-12-19T20:10:58.000Z,247409,15710,334,954,False,False
_oZIbFolJTw,2017-12-28,VOsprey22,1,2017-11-29T03:12:19.000Z,3598,28,0,3,False,False
NePlddZpNKs,2017-12-28,wdwmagic,19,2017-12-18T22:00:48.000Z,1069986,11867,9000,9762,False,False
p1af9PKM8Eo,2017-12-28,Smyang Piano,10,2017-12-20T23:53:26.000Z,43597,5975,4,436,False,False
nzO5ViO_y8Y,2017-12-28,Function,28,2017-12-20T00:10:17.000Z,90214,2575,47,189,False,False
Y6zucdAzNi4,2017-12-28,BBC America,24,2017-12-19T20:00:06.000Z,71241,2515,48,226,False,False
0umuSm2WA9g,2017-12-28,euronews (in English),25,2017-12-20T08:59:24.000Z,10070,41,25,72,False,False
2X9eJF1nLiY,2017-12-28,Austin Evans,28,2017-12-19T17:02:00.000Z,451309,17637,523,1881,False,False
Uv2LvQ0FEvo,2017-12-28,Poppy,24,2017-12-19T18:27:23.000Z,274794,12912,1072,2328,False,False
