relevance_score,query_id,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136
1,931,2,0,0,0,2,1,0,0,0,1,205,0,5,9,219,11.84359,21.557808,20.522872,21.058129,11.841014,13,0,0,0,13,3,0,0,0,3,10,0,0,0,10,6.5,0,0,0,6.5,12.25,0,0,0,12.25,0.063415,0,0,0,0.059361,0.014634,0,0,0,0.013699,0.04878,0,0,0,0.045662,0.031707,0,0,0,0.02968,0.000291,0,0,0,0.000255,70.604308,0,0,0,70.590519,20.499252,0,0,0,20.494123,50.105056,0,0,0,50.096396,35.302154,0,0,0,35.29526,219.125903,0,0,0,219.073651,1,0,0,0,1,0.852738,0,0,0,0.852743,33.92572,0,0,0,33.790895,-7.582846,-16.092685,-17.597339,-18.212461,-7.714965,-11.990811,-20.147924,-20.890399,-21.099607,-12.003493,-7.455487,-16.940352,-18.352052,-18.897524,-7.587607,3,52,28,0,13999,54332,1,1,0,0,0
1,931,2,0,2,2,2,1,0,1,1,1,212,0,3,11,226,11.84359,21.557808,20.522872,21.058129,11.841014,9,0,2,2,13,4,0,1,1,6,5,0,1,1,7,4.5,0,1,1,6.5,0.25,0,0,0,0.25,0.042453,0,0.666667,0.181818,0.057522,0.018868,0,0.333333,0.090909,0.026549,0.023585,0,0.333333,0.090909,0.030973,0.021226,0,0.333333,0.090909,0.028761,6.00E-06,0,0,0,5.00E-06,52.384864,0,20.522872,21.058129,76.055723,25.052528,0,9.206348,9.714958,35.067477,27.332336,0,11.316525,11.343171,40.988245,26.192432,0,10.261436,10.529064,38.027861,1.299382,0,1.113212,0.662769,8.763874,1,0,1,1,1,0.994041,0,1,1,0.99719,33.690301,0,31.164859,18.139837,35.690636,-8.060236,-16.092685,-4.605054,-7.203506,-7.33254,-12.399808,-20.147924,-15.171949,-15.19496,-11.672789,-7.92807,-16.940352,-2.40794,-5.006501,-7.314053,6,67,0,2,133,28457,26,14,0,0,0
0,931,2,0,0,0,2,1,0,0,0,1,323,0,1,8,332,11.84359,21.557808,20.522872,21.058129,11.841014,29,0,0,0,29,5,0,0,0,5,24,0,0,0,24,14.5,0,0,0,14.5,90.25,0,0,0,90.25,0.089783,0,0,0,0.087349,0.01548,0,0,0,0.01506,0.074303,0,0,0,0.072289,0.044892,0,0,0,0.043675,0.000865,0,0,0,0.000819,154.417555,0,0,0,154.388223,34.16542,0,0,0,34.156871,120.252134,0,0,0,120.231351,77.208777,0,0,0,77.194111,1852.730575,0,0,0,1852.204028,1,0,0,0,1,0.789368,0,0,0,0.789379,35.70663,0,0,0,35.686825,-6.948117,-16.092685,-17.597339,-18.212461,-7.003076,-10.711356,-20.147924,-20.890399,-21.099607,-10.719102,-6.978491,-16.940352,-18.352052,-18.897524,-7.033456,3,36,2,0,3753,56774,6,1,0,1,31.4
0,931,1,0,1,1,1,0.5,0,0.5,0.5,0.5,511,0,8,10,529,11.84359,21.557808,20.522872,21.058129,11.841014,1,0,1,1,3,0,0,0,0,0,1,0,1,1,3,0.5,0,0.5,0.5,1.5,0.25,0,0.25,0.25,2.25,0.001957,0,0.125,0.1,0.005671,0,0,0,0,0,0.001957,0,0.125,0.1,0.005671,0.000978,0,0.0625,0.05,0.002836,1.00E-06,0,0.003906,0.0025,8.00E-06,5.010506,0,9.206348,9.714958,15.028919,0,0,0,0,0,5.010506,0,9.206348,9.714958,15.028919,2.505253,0,4.603174,4.857479,7.514459,6.276292,0,21.189209,23.595102,56.467101,0,0,0,0,0,0.591781,0,0.631102,0.650515,0.591811,6.43103,0,8.8371,8.877749,11.09512,-21.338042,-16.092685,-16.944882,-17.462297,-19.366142,-20.89524,-20.147924,-20.884432,-21.089681,-19.83856,-21.51465,-16.940352,-17.792446,-18.204385,-20.457653,5,83,0,0,26038,24209,1,5,0,0,0
1,931,2,2,2,2,2,1,1,1,1,1,554,2,14,6,576,11.84359,21.557808,20.522872,21.058129,11.841014,103,2,4,2,111,26,1,2,1,30,77,1,2,1,81,51.5,1,2,1,55.5,650.25,0,0,0,650.25,0.185921,1,0.285714,0.333333,0.192708,0.046931,0.5,0.142857,0.166667,0.052083,0.138989,0.5,0.142857,0.166667,0.140625,0.09296,0.5,0.142857,0.166667,0.096354,0.002119,0,0,0,0.00196,656.42062,21.557808,41.045744,21.058129,703.630503,130.273145,9.779622,18.412695,9.714958,150.289189,526.147474,11.778186,22.633049,11.343171,553.341314,328.21031,10.778904,20.522872,10.529064,351.815252,39179.12105,0.998565,4.452847,0.662769,40612.75388,1,1,1,1,1,0.924804,1,1,1,0.93312,39.744091,28.731413,22.963844,25.432182,39.890262,-5.068749,-3.794113,-4.753279,-5.991339,-4.948768,-8.087614,-15.15051,-13.812925,-15.189982,-7.911198,-5.243108,-1.597009,-4.102528,-3.794234,-5.127253,2,43,36,14,625,58497,24,20,0,0,0
3,931,2,2,2,2,2,1,1,1,1,1,617,13,6,7,643,11.84359,21.557808,20.522872,21.058129,11.841014,30,7,2,2,41,10,3,1,1,16,20,4,1,1,25,15,3.5,1,1,20.5,25,0.25,0,0,20.25,0.048622,0.538462,0.333333,0.285714,0.063764,0.016207,0.230769,0.166667,0.142857,0.024883,0.032415,0.307692,0.166667,0.142857,0.03888,0.024311,0.269231,0.166667,0.142857,0.031882,6.60E-05,0.001479,0,0,4.90E-05,168.540953,76.45161,20.522872,21.058129,234.542979,68.330841,29.338865,9.206348,9.714958,109.301988,100.210112,47.112745,11.316525,11.343171,125.240991,84.270476,38.225805,10.261436,10.529064,117.271489,254.071981,78.977703,1.113212,0.662769,63.512954,1,1,1,1,1,0.942883,0.990768,1,1,0.975782,35.916769,23.44123,23.098838,23.539567,37.473226,-7.65937,-3.103011,-5.991231,-6.299619,-7.013775,-10.439112,-12.712414,-15.174943,-15.190978,-9.766262,-7.762068,-2.8557,-3.794229,-4.102534,-7.151488,3,38,0,31,21615,65535,1,1,0,0,0
0,931,2,0,1,1,2,1,0,0.5,0.5,1,109,0,4,6,119,11.84359,21.557808,20.522872,21.058129,11.841014,21,0,1,1,23,2,0,0,0,2,19,0,1,1,21,10.5,0,0.5,0.5,11.5,72.25,0,0.25,0.25,90.25,0.192661,0,0.25,0.166667,0.193277,0.018349,0,0,0,0.016807,0.174312,0,0.25,0.166667,0.176471,0.09633,0,0.125,0.083333,0.096639,0.006081,0,0.015625,0.006944,0.006373,139.849609,0,11.316525,11.343171,153.478138,10.021011,0,0,0,10.019279,129.828598,0,11.316525,11.343171,143.458859,69.924804,0,5.658262,5.671585,76.739069,3588.464436,0,32.015932,32.166881,4451.530374,1,0,0,0,1,0.849298,0,0.7757,0.759493,0.845394,35.693922,0,15.392912,13.699298,35.672487,-6.212793,-16.092685,-14.05549,-15.141503,-6.284611,-11.65396,-20.147924,-18.710136,-19.393254,-11.563431,-5.955731,-16.940352,-14.902803,-15.988819,-6.03119,3,42,44,1,1344,57611,4,2,0,4,52.6
1,931,1,0,1,1,1,0.5,0,0.5,0.5,0.5,17,1,5,13,36,11.84359,21.557808,20.522872,21.058129,11.841014,3,0,1,1,5,0,0,0,0,0,3,0,1,1,5,1.5,0,0.5,0.5,2.5,2.25,0,0.25,0.25,6.25,0.176471,0,0.2,0.076923,0.138889,0,0,0,0,0,0.176471,0,0.2,0.076923,0.138889,0.088235,0,0.1,0.038462,0.069444,0.007785,0,0.01,0.001479,0.004823,15.031517,0,9.206348,9.714958,25.048198,0,0,0,0,0,15.031517,0,9.206348,9.714958,25.048198,7.515758,0,4.603174,4.857479,12.524099,56.486624,0,21.189209,23.595102,156.853058,0,0,0,0,0,0.591781,0,0.631102,0.650515,0.591811,14.858242,0,11.340252,7.507556,15.698718,-16.115505,-16.092685,-16.474983,-17.61923,-15.998257,-19.379699,-20.147924,-20.881442,-21.092664,-18.898339,-17.013793,-16.940352,-17.322447,-18.466747,-17.259662,3,74,8,1,21247,58119,21,1,0,0,0
0,931,2,0,0,0,2,1,0,0,0,1,828,0,3,9,840,11.84359,21.557808,20.522872,21.058129,11.841014,27,0,0,0,27,7,0,0,0,7,20,0,0,0,20,13.5,0,0,0,13.5,42.25,0,0,0,42.25,0.032609,0,0,0,0.032143,0.008454,0,0,0,0.008333,0.024155,0,0,0,0.02381,0.016304,0,0,0,0.016071,6.20E-05,0,0,0,6.00E-05,148.0417,0,0,0,148.012412,47.831589,0,0,0,47.81962,100.210112,0,0,0,100.192793,74.02085,0,0,0,74.006206,685.877426,0,0,0,685.737312,1,0,0,0,1,0.881082,0,0,0,0.881086,33.240987,0,0,0,33.278694,-8.637212,-16.092685,-17.597339,-18.212461,-8.665985,-10.950649,-20.147924,-20.890399,-21.099607,-10.959129,-8.706996,-16.940352,-18.352052,-18.897524,-8.735773,4,46,8,0,20062,13575,4,27,0,10,25.43333333
0,931,2,1,1,1,2,1,0.5,0.5,0.5,1,1110,4,6,6,1126,11.84359,21.557808,20.522872,21.058129,11.841014,44,1,2,1,48,1,0,0,0,1,43,1,2,1,47,22,0.5,1,0.5,24,441,0.25,1,0.25,529,0.03964,0.25,0.333333,0.166667,0.042629,0.000901,0,0,0,0.000888,0.038739,0.25,0.333333,0.166667,0.041741,0.01982,0.125,0.166667,0.083333,0.021314,0.000358,0.015625,0.027778,0.006944,0.000417,222.284825,9.779622,18.412695,9.714958,242.284437,6.833084,0,0,0,6.831374,215.451741,9.779622,18.412695,9.714958,235.453063,111.142412,4.889811,9.206348,4.857479,121.142219,10880.43595,23.91025,84.756836,23.595102,13066.96913,1,0,0,0,1,0.617007,0.638851,0.631102,0.650515,0.614913,22.076418,9.122166,15.681122,11.732884,22.208634,-11.480618,-15.533235,-15.373424,-16.846164,-11.418896,-12.317672,-20.144932,-20.203946,-21.085697,-12.239087,-10.473388,-16.380745,-16.811625,-17.693563,-10.413064,2,27,16,4,3387,1537,13,21,0,15,201.7533333
0,931,2,1,1,1,2,1,0.5,0.5,0.5,1,548,8,6,7,569,11.84359,21.557808,20.522872,21.058129,11.841014,24,3,1,1,29,3,0,0,0,3,21,3,1,1,26,12,1.5,0.5,0.5,14.5,81,2.25,0.25,0.25,132.25,0.043796,0.375,0.166667,0.142857,0.050967,0.005474,0,0,0,0.005272,0.038321,0.375,0.166667,0.142857,0.045694,0.021898,0.1875,0.083333,0.071429,0.025483,0.00027,0.035156,0.006944,0.005102,0.000408,125.71987,29.338865,9.206348,9.714958,150.744753,20.499252,0,0,0,20.494123,105.220617,29.338865,9.206348,9.714958,130.250631,62.859935,14.669433,4.603174,4.857479,75.372377,1794.427431,215.192251,21.189209,23.595102,3011.622751,1,0,0,0,1,0.734859,0.638851,0.631102,0.650515,0.709782,31.039679,12.828527,10.361899,10.859745,31.214157,-8.76862,-15.17053,-16.65727,-17.000297,-8.623682,-11.539734,-19.081054,-20.882439,-21.086694,-11.342889,-8.680038,-15.975283,-17.504767,-17.847713,-8.54168,3,38,0,28,20560,65535,1,1,0,0,0
1,931,2,1,1,1,2,1,0.5,0.5,0.5,1,683,1,5,6,695,11.84359,21.557808,20.522872,21.058129,11.841014,33,1,1,1,36,4,0,0,0,4,29,1,1,1,32,16.5,0.5,0.5,0.5,18,156.25,0.25,0.25,0.25,196,0.048316,1,0.2,0.166667,0.051799,0.005857,0,0,0,0.005755,0.04246,1,0.2,0.166667,0.046043,0.024158,0.5,0.1,0.083333,0.025899,0.000335,0.25,0.01,0.006944,0.000406,172.636999,9.779622,9.206348,9.714958,187.633965,27.332336,0,0,0,27.325497,145.304662,9.779622,9.206348,9.714958,160.308468,86.318499,4.889811,4.603174,4.857479,93.816983,3479.367419,23.91025,21.189209,23.595102,4421.117669,1,0,0,0,1,0.730453,0.638851,0.631102,0.650515,0.718708,31.912338,16.59119,11.340252,11.732884,32.0403,-8.515952,-14.147107,-16.474983,-16.846164,-8.450039,-11.033387,-20.141936,-20.881442,-21.085697,-10.943989,-8.510029,-14.994458,-17.322447,-17.693563,-8.446426,3,27,393,12,4643,57052,4,25,32,9,79.2
0,931,2,0,0,0,2,1,0,0,0,1,1270,0,5,7,1282,11.84359,21.557808,20.522872,21.058129,11.841014,14,0,0,0,14,3,0,0,0,3,11,0,0,0,11,7,0,0,0,7,16,0,0,0,16,0.011024,0,0,0,0.01092,0.002362,0,0,0,0.00234,0.008661,0,0,0,0.00858,0.005512,0,0,0,0.00546,1.00E-05,0,0,0,1.00E-05,75.614814,0,0,0,75.600159,20.499252,0,0,0,20.494123,55.115562,0,0,0,55.106036,37.807407,0,0,0,37.800079,299.572217,0,0,0,299.496135,1,0,0,0,1,0.835456,0,0,0,0.835463,24.2138,0,0,0,24.317613,-11.127808,-16.092685,-17.597339,-18.212461,-11.146615,-12.68392,-20.147924,-20.890399,-21.099607,-12.691269,-11.007428,-16.940352,-18.352052,-18.897524,-11.026236,4,52,2304,18,29643,52082,13,32,0,281,222.577585
2,931,2,2,2,2,2,1,1,1,1,1,885,3,11,6,905,11.84359,21.557808,20.522872,21.058129,11.841014,98,2,4,2,106,38,1,2,1,42,60,1,2,1,64,49,1,2,1,53,121,0,0,0,121,0.110734,0.666667,0.363636,0.333333,0.117127,0.042938,0.333333,0.181818,0.166667,0.046409,0.067797,0.333333,0.181818,0.166667,0.070718,0.055367,0.333333,0.181818,0.166667,0.058564,0.000154,0,0,0,0.000148,600.384257,21.557808,41.045744,21.058129,647.612817,190.399213,9.779622,18.412695,9.714958,210.404865,409.985045,11.778186,22.633049,11.343171,437.207952,300.192129,10.778904,20.522872,10.529064,323.806408,12054.48444,0.998565,4.452847,0.662769,12859.91009,1,1,1,1,1,0.980452,1,1,1,0.983062,39.317065,23.658776,26.354407,25.432182,39.471575,-5.869444,-4.60498,-4.270981,-5.991339,-5.747005,-8.201689,-15.151509,-13.809943,-15.189982,-8.050974,-6.049919,-2.407937,-3.620207,-3.794234,-5.929995,2,52,90,10,1073,58497,12,8,3,0,0
0,931,2,0,2,2,2,1,0,1,1,1,89,0,6,16,111,11.84359,21.557808,20.522872,21.058129,11.841014,8,0,2,2,12,3,0,1,1,5,5,0,1,1,7,4,0,1,1,6,1,0,0,0,1,0.089888,0,0.333333,0.125,0.108108,0.033708,0,0.166667,0.0625,0.045045,0.05618,0,0.166667,0.0625,0.063063,0.044944,0,0.166667,0.0625,0.054054,0.000126,0,0,0,8.10E-05,45.55178,0,20.522872,21.058129,69.224349,20.499252,0,9.206348,9.714958,34.156871,25.052528,0,11.316525,11.343171,35.067477,22.77589,0,10.261436,10.529064,34.612174,5.18308,0,1.113212,0.662769,0.207301,1,0,1,1,1,0.968333,0,1,1,0.986281,34.665999,0,23.098838,14.09755,36.56939,-6.685594,-16.092685,-5.991231,-7.95283,-6.119783,-12.572639,-20.147924,-15.174943,-15.199927,-11.748851,-6.479903,-16.940352,-3.794229,-5.755883,-6.074399,10,94,15,0,3964,61331,5,1,0,0,0
0,931,2,0,0,0,2,1,0,0,0,1,1268,33,6,7,1314,11.84359,21.557808,20.522872,21.058129,11.841014,16,0,0,0,16,5,0,0,0,5,11,0,0,0,11,8,0,0,0,8,9,0,0,0,9,0.012618,0,0,0,0.012177,0.003943,0,0,0,0.003805,0.008675,0,0,0,0.008371,0.006309,0,0,0,0.006088,6.00E-06,0,0,0,5.00E-06,89.280982,0,0,0,89.262907,34.16542,0,0,0,34.156871,55.115562,0,0,0,55.106036,44.640491,0,0,0,44.631454,109.727103,0,0,0,109.716876,1,0,0,0,1,0.927496,0,0,0,0.927496,27.258056,0,0,0,27.155875,-10.498976,-16.092685,-17.597339,-18.212461,-10.57024,-12.172555,-20.147924,-20.890399,-21.099607,-12.200529,-10.4935,-16.940352,-18.352052,-18.897524,-10.564761,3,44,4077,47,53284,65535,1,1,0,0,0
2,931,2,1,1,1,2,1,0.5,0.5,0.5,1,1402,8,6,8,1424,11.84359,21.557808,20.522872,21.058129,11.841014,75,3,1,1,80,11,0,0,0,11,64,3,1,1,69,37.5,1.5,0.5,0.5,40,702.25,2.25,0.25,0.25,841,0.053495,0.375,0.166667,0.125,0.05618,0.007846,0,0,0,0.007725,0.045649,0.375,0.166667,0.125,0.048455,0.026748,0.1875,0.083333,0.0625,0.02809,0.000357,0.035156,0.006944,0.003906,0.000415,395.836283,29.338865,9.206348,9.714958,420.810252,75.163925,0,0,0,75.145117,320.672358,29.338865,9.206348,9.714958,345.665135,197.918141,14.669433,4.603174,4.857479,210.405126,15068.59768,215.192251,21.189209,23.595102,18295.27006,1,0,0,0,1,0.759956,0.638851,0.631102,0.650515,0.749378,34.233877,12.828527,10.361899,10.107559,34.331682,-8.011092,-14.477361,-16.65727,-17.133811,-7.966214,-9.706484,-19.081054,-20.882439,-21.08769,-9.644194,-8.145177,-15.975283,-17.504767,-17.981244,-8.101096,3,41,0,34,44798,65535,1,1,0,0,0
1,931,2,0,1,0,2,1,0,0.5,0,1,913,0,5,8,926,11.84359,21.557808,20.522872,21.058129,11.841014,60,0,1,0,61,10,0,0,0,10,50,0,1,0,51,30,0,0.5,0,30.5,400,0,0.25,0,420.25,0.065717,0,0.2,0,0.065875,0.010953,0,0,0,0.010799,0.054765,0,0.2,0,0.055076,0.032859,0,0.1,0,0.032937,0.00048,0,0.01,0,0.00049,318.85612,0,9.206348,0,323.805364,68.330841,0,0,0,68.313742,250.52528,0,9.206348,0,255.491621,159.42806,0,4.603174,0,161.902682,8298.703388,0,21.189209,0,8758.889594,1,0,0,0,1,0.782856,0,0.631102,0,0.779759,35.483866,0,11.340252,0,35.52867,-7.505386,-16.092685,-16.474983,-18.212461,-7.513582,-9.738105,-20.147924,-20.881442,-21.099607,-9.727227,-7.629526,-16.940352,-17.322447,-18.897524,-7.638,3,58,1,5,622,65535,15,3,0,0,0
0,931,2,0,0,0,2,1,0,0,0,1,960,4,2,10,976,11.84359,21.557808,20.522872,21.058129,11.841014,44,0,0,0,44,3,0,0,0,3,41,0,0,0,41,22,0,0,0,22,361,0,0,0,361,0.045833,0,0,0,0.045082,0.003125,0,0,0,0.003074,0.042708,0,0,0,0.042008,0.022917,0,0,0,0.022541,0.000392,0,0,0,0.000379,225.929982,0,0,0,225.889348,20.499252,0,0,0,20.494123,205.430729,0,0,0,205.395225,112.964991,0,0,0,112.944674,8549.912804,0,0,0,8547.104412,1,0,0,0,1,0.668811,0,0,0,0.668833,28.773563,0,0,0,28.806346,-9.204257,-16.092685,-17.597339,-18.212461,-9.237306,-11.1712,-20.147924,-20.890399,-21.099607,-11.181996,-9.13227,-16.940352,-18.352052,-18.897524,-9.165327,5,70,6,0,598,64036,2,1,0,0,0
0,946,2,0,2,0,2,1,0,1,0,1,62,0,2,6,70,10.695007,19.435414,18.328112,19.476528,10.693888,7,0,2,0,9,3,0,1,0,4,4,0,1,0,5,3.5,0,1,0,4.5,0.25,0,0,0,0.25,0.112903,0,1,0,0.128571,0.048387,0,0.5,0,0.057143,0.064516,0,0.5,0,0.071429,0.056452,0,0.5,0,0.064286,6.50E-05,0,0,0,5.10E-05,36.741787,0,18.328112,0,47.431669,18.114727,0,8.174919,0,23.280585,18.62706,0,10.153193,0,24.151084,18.370894,0,9.164056,0,23.715834,0.065621,0,0.978392,0,0.189442,1,0,1,0,1,0.989874,0,1,0,0.993938,31.399515,0,31.498392,0,32.508296,-6.227122,-15.515067,-3.794028,-17.397832,-5.844192,-12.761016,-19.234166,-15.116032,-20.422516,-12.261385,-5.980024,-16.684248,-1.597005,-18.191809,-5.711927,2,34,1,0,9957,21997,47,10,0,0,0
2,946,2,0,2,1,2,1,0,1,0.5,1,86,0,2,7,95,10.695007,19.435414,18.328112,19.476528,10.693888,8,0,2,1,11,3,0,1,0,4,5,0,1,1,7,4,0,1,0.5,5.5,1,0,0,0.25,2.25,0.093023,0,1,0.142857,0.115789,0.034884,0,0.5,0,0.042105,0.05814,0,0.5,0.142857,0.073684,0.046512,0,0.5,0.071429,0.057895,0.000135,0,0,0.005102,0.000249,44.161507,0,18.328112,10.71135,60.888864,13.970295,0,8.174919,0,18.624468,30.191212,0,10.153193,10.71135,42.264396,22.080754,0,9.164056,5.355675,30.444432,65.779543,0,0.978392,28.683255,139.711553,1,0,1,0,1,0.975079,0,1,0.773894,0.970853,31.709425,0,31.498392,11.973549,32.956421,-6.616552,-15.515067,-3.794028,-14.392322,-6.072835,-12.557694,-19.234166,-15.116032,-18.488404,-11.947153,-6.411268,-16.684248,-1.597005,-15.239661,-5.986189,4,38,0,1,221,7396,17,9,0,0,0
0,946,2,1,1,1,2,1,0.5,0.5,0.5,1,1058,15,8,9,1090,10.695007,19.435414,18.328112,19.476528,10.693888,34,3,1,1,39,1,0,0,0,1,33,3,1,1,38,17,1.5,0.5,0.5,19.5,256,2.25,0.25,0.25,342.25,0.032136,0.2,0.125,0.111111,0.03578,0.000945,0,0,0,0.000917,0.031191,0.2,0.125,0.111111,0.034862,0.016068,0.1,0.0625,0.055556,0.01789,0.000229,0.01,0.003906,0.003086,0.000288,159.711484,26.087561,8.174919,8.765178,182.970217,6.038242,0,0,0,6.037771,153.673242,26.087561,8.174919,8.765178,176.932446,79.855742,13.04378,4.087459,4.382589,91.485108,5449.023265,170.140208,16.707325,19.207087,7301.247476,1,0,0,0,1,0.641873,0.629303,0.627161,0.633315,0.637891,20.154624,7.643299,7.84704,8.52867,20.291958,-11.653085,-15.089023,-15.757987,-16.596943,-11.568735,-12.543529,-18.229095,-19.650613,-20.412586,-12.423482,-10.641836,-15.776048,-16.605995,-17.444615,-10.560345,3,52,1555,51,57821,65535,1,1,0,0,0
0,946,0,0,0,1,1,0,0,0,0.5,0.5,13,0,13,8,34,10.695007,19.435414,18.328112,19.476528,10.693888,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5,0.5,0,0,0,0.25,0.25,0,0,0,0.125,0.029412,0,0,0,0,0,0,0,0,0.125,0.029412,0,0,0,0.0625,0.014706,0,0,0,0.003906,0.000216,0,0,0,8.765178,4.656117,0,0,0,0,0,0,0,0,8.765178,4.656117,0,0,0,4.382589,2.328058,0,0,0,19.207087,5.419856,0,0,0,0,0,0,0,0,0.633315,0.611299,0,0,0,9.119397,10.315767,-22.102524,-15.515067,-15.993553,-16.479204,-18.052022,-21.103295,-19.234166,-19.652604,-20.41159,-19.853022,-22.170817,-16.684248,-16.82913,-17.326834,-18.207179,4,52,0,0,26828,56716,1,1,0,0,0
3,946,2,0,2,2,2,1,0,1,1,1,1740,0,7,9,1756,10.695007,19.435414,18.328112,19.476528,10.693888,78,0,2,2,82,37,0,1,1,39,41,0,1,1,43,39,0,1,1,41,4,0,0,0,4,0.044828,0,0.285714,0.222222,0.046697,0.021264,0,0.142857,0.111111,0.02221,0.023563,0,0.142857,0.111111,0.024487,0.022414,0,0.142857,0.111111,0.023349,1.00E-06,0,0,0,1.00E-06,414.342333,0,18.328112,19.476528,435.686096,190.927361,0,8.174919,8.765178,200.213031,223.414972,0,10.153193,10.71135,235.473065,207.171167,0,9.164056,9.738264,217.843048,263.861218,0,0.978392,0.946896,310.81751,1,0,1,1,1,0.998739,0,1,1,0.99886,33.391474,0,18.990259,18.950999,33.609916,-7.634805,-15.515067,-6.299024,-6.801946,-7.551054,-9.127582,-19.234166,-15.121021,-15.168731,-9.035915,-7.809356,-16.684248,-4.102506,-4.605149,-7.727396,3,48,0,52,25250,65535,1,1,0,0,0
0,946,2,0,1,1,2,1,0,0.5,0.5,1,676,0,4,7,687,10.695007,19.435414,18.328112,19.476528,10.693888,25,0,1,1,27,1,0,0,0,1,24,0,1,1,26,12.5,0,0.5,0.5,13.5,132.25,0,0.25,0.25,156.25,0.036982,0,0.25,0.142857,0.039301,0.001479,0,0,0,0.001456,0.035503,0,0.25,0.142857,0.037846,0.018491,0,0.125,0.071429,0.019651,0.000289,0,0.015625,0.005102,0.000331,117.8006,0,8.174919,8.765178,127.096813,6.038242,0,0,0,6.037771,111.762358,0,8.174919,8.765178,121.059042,58.9003,0,4.087459,4.382589,63.548406,2794.397138,0,16.707325,19.207087,3307.473193,1,0,0,0,1,0.653059,0,0.627161,0.633315,0.6499,21.741091,0,11.119652,9.798045,21.863812,-11.084199,-15.515067,-15.065213,-16.345716,-11.03408,-12.594475,-19.234166,-19.646625,-20.410594,-12.5228,-10.064615,-16.684248,-15.912866,-17.193305,-10.016854,3,41,2449,19,16381,60907,1,4,0,0,0
0,946,2,1,0,0,2,1,0.5,0,0,1,1409,62,4,7,1482,10.695007,19.435414,18.328112,19.476528,10.693888,7,5,0,0,12,1,0,0,0,1,6,5,0,0,11,3.5,2.5,0,0,6,6.25,6.25,0,0,25,0.004968,0.080645,0,0,0.008097,0.00071,0,0,0,0.000675,0.004258,0.080645,0,0,0.007422,0.002484,0.040323,0,0,0.004049,3.00E-06,0.001626,0,0,1.10E-05,33.978832,43.479268,0,0,57.255058,6.038242,0,0,0,6.037771,27.940589,43.479268,0,0,51.217287,16.989416,21.739634,0,0,28.627529,119.9282,472.611688,0,0,510.297167,1,0,0,0,1,0.764477,0.629303,0,0,0.699612,14.223068,3.765843,0,0,16.21587,-14.024415,-15.196981,-15.993553,-17.397832,-13.462371,-14.458039,-17.782859,-19.652604,-20.422516,-13.898433,-12.918774,-16.684248,-16.82913,-18.191809,-12.413932,2,33,149708,10,64893,61617,1,1,0,133,83.85213196
0,946,2,0,1,0,2,1,0,0.5,0,1,36,0,2,7,45,10.695007,19.435414,18.328112,19.476528,10.693888,8,0,1,0,9,1,0,0,0,1,7,0,1,0,8,4,0,0.5,0,4.5,9,0,0.25,0,12.25,0.222222,0,0.5,0,0.2,0.027778,0,0,0,0.022222,0.194444,0,0.5,0,0.177778,0.111111,0,0.25,0,0.1,0.006944,0,0.0625,0,0.006049,38.635597,0,8.174919,0,43.286707,6.038242,0,0,0,6.037771,32.597354,0,8.174919,0,37.248936,19.317798,0,4.087459,0,21.643353,176.346606,0,16.707325,0,243.534206,1,0,0,0,1,0.745042,0,0.627161,0,0.729874,28.360378,0,14.049281,0,28.311529,-6.530097,-15.515067,-14.372252,-17.397832,-6.829015,-13.27434,-19.234166,-19.644628,-20.422516,-13.150568,-5.431814,-16.684248,-15.219728,-18.191809,-5.744564,3,47,19,0,21287,19784,15,19,0,0,0
